8.3 2000
350 200
8205 29449 159 159

Coordinates
361            0       13.395       1.2046
362          0.4       17.696       8.3528
363            0       15.547       6.3535
364          0.4       13.327            0
365            0       14.039       3.7771
366          0.4       13.986       3.6372
367          0.4       15.593       6.4982
368            0       13.717        3.102
369          0.4       18.415        8.909
370            0       18.508       8.9933
371          0.4       19.061       9.2884
372            0       15.912       6.9829
373          0.4       16.939       7.9575
374            0       17.369       8.3096
375          0.4       13.659       3.1544
376          0.4       19.715       9.6556
377            0       19.703       9.6689
378            0       13.118      0.64952
379            0         23.5       10.434
380            0       13.357       2.4853
381          0.4         23.5       10.436
382          0.4       13.311       2.4926
383          0.4       16.274        7.614
384            0       16.275       7.6363
385            0       22.201       10.435
386          0.4       22.201       10.437
387          0.4       20.359        10.04
388            0        20.34       10.048
389          0.4       14.954       6.1516
390          0.4       12.983      0.64027
391            0       13.046         1.86
392            0       17.741       8.9541
393          0.4       12.996       1.8298
394            0       14.451       5.6987
395            0       14.075       5.0516
396          0.4       21.057       10.409
397            0        21.02        10.42
398          0.4       15.622       7.2471
399          0.4       13.991       4.9875
400            0        12.75            0
401            0       13.681       4.4173
402            0       14.799       6.3536
403            0        16.62       8.2958
404            0        22.85       10.787
405          0.4       13.579       4.2669
406          0.4        22.85       10.789
407            0       13.358        3.759
408            0       18.953       9.8254
409          0.4       12.698         1.13
410            0       15.173       7.0031
411          0.4       16.971       8.7066
412            0       12.675       1.2167
413          0.4       14.221         5.72
414          0.4       18.411       9.6587
415          0.4       13.259       3.7889
416          0.4       17.758       9.2892
417          0.4       12.576            0
418            0       21.636       10.777
419            0       12.969        3.123
420          0.4       19.053       10.037
421          0.4        14.96       6.8999
422            0       18.122       9.5976
423            0       15.528       7.6147
424          0.4       16.307       8.3589
425          0.4        12.91       3.1254
426            0       16.978        8.952
427          0.4       19.706       10.405
428            0       19.687       10.414
429          0.4        21.61       10.953
430            0       12.385      0.53318
431            0         23.5        11.14
432          0.4         23.5       11.142
433            0        12.62       2.4624
434            0       15.917        8.255
435          0.4       15.627       7.9888
436          0.4       12.417       1.8227
437          0.4       12.279      0.55817
438          0.4       20.343       10.788
439          0.4       13.692       5.4943
440            0       20.325       10.796
441            0       22.217       11.182
442          0.4       22.217       11.184
443          0.4       14.312       6.5357
444          0.4        13.34       4.9678
445            0       13.712       5.7069
446            0       12.303       1.7865
447            0       13.328       5.0634
448            0       14.051       6.3306
449          0.4       12.381       2.4321
450            0       17.373        9.607
451            0       12.988       4.4104
452          0.4       20.995       11.155
453          0.4       14.998       7.6469
454            0       20.976       11.167
455            0       14.405       6.9913
456            0       12.006            0
457          0.4       12.879       4.3888
458            0       16.231       8.9238
459            0        22.85       11.496
460            0       12.612       3.7628
461          0.4        22.85       11.498
462            0       17.756       10.023
463          0.4       13.773       6.2325
464          0.4       17.765       10.039
465          0.4       17.119       9.6593
466          0.4       18.419       10.404
467            0       18.402       10.404
468            0        14.78       7.6389
469          0.4       11.964       1.2277
470          0.4       16.309       9.1082
471            0       11.932       1.1288
472            0       12.292       3.1041
473          0.4       19.063       10.787
474            0       19.041       10.792
475          0.4       11.818            0
476          0.4       14.345        7.278
477            0       21.582       11.577
478            0       15.168         8.27
479          0.4       21.582       11.579
480          0.4       15.661       8.7373
481            0       11.996       2.4471
482          0.4       12.368       3.7872
483          0.4       19.718       11.148
484            0       19.693       11.158
485          0.4       13.197       5.7628
486            0        16.58        9.587
487            0       11.666      0.64249
488            0         23.5       11.852
489          0.4         23.5       11.854
490          0.4       11.721       1.9325
491            0       15.486       8.8654
492          0.4       14.997       8.3944
493          0.4       20.356       11.536
494            0       20.334       11.545
495          0.4       11.548       0.6929
496            0       22.245       11.921
497            0       11.644       1.8096
498            0       13.311       6.3294
499          0.4       22.245       11.923
500            0       12.932       5.6992
501            0       12.582       5.0367
502          0.4        13.68       6.9358
503          0.4        12.66       5.2064
504            0        13.68       6.9795
505          0.4       11.888       3.2134
506            0       16.973       10.198
507            0       12.201       4.3884
508          0.4       21.016       11.879
509            0        20.99       11.899
510            0       14.032       7.6349
511          0.4       14.354       8.0274
512          0.4       16.348        9.851
513          0.4       17.767       10.775
514            0       11.868       3.7173
515          0.4       17.117       10.408
516            0        22.85       12.211
517          0.4        22.85       12.213
518            0       11.256            0
519          0.4       12.106       4.4895
520            0       15.808       9.5421
521            0       18.396       11.151
522          0.4       18.414       11.153
523            0       14.427       8.2568
524          0.4       13.192         6.64
525          0.4       15.658       9.4756
526            0       11.229       1.1975
527            0       11.552       3.0427
528          0.4       11.244       1.3594
529            0       17.564       10.824
530          0.4       19.065       11.515
531          0.4        11.43       2.6207
532            0        19.04       11.525
533          0.4        11.06            0
534            0       21.607       12.306
535          0.4       21.607       12.308
536          0.4       15.042       9.1401
537            0       14.786       8.9128
538          0.4       13.689       7.6821
539            0       16.248       10.148
540            0       11.251       2.4424
541          0.4       19.711       11.895
542            0       19.686       11.906
543          0.4        11.63       3.9105
544          0.4       12.538       6.0825
545            0         23.5        12.57
546            0       10.937      0.51834
547          0.4         23.5       12.573
548          0.4       20.364        12.24
549            0       12.565        6.349
550          0.4       14.392       8.7665
551            0       20.337       12.262
552            0       12.931       6.9751
553            0       12.183       5.7046
554          0.4       10.983       2.0615
555            0       15.153       9.5663
556            0       22.267       12.652
557          0.4       22.267       12.654
558          0.4       10.805       0.7564
559            0       10.899       1.8678
560            0       13.284       7.6145
561            0       11.778       5.0542
562          0.4       11.174       3.3237
563            0       11.486       4.3638
564          0.4       16.342         10.6
565          0.4        13.04       7.3653
566            0       13.691       8.2419
567          0.4       17.123       11.157
568          0.4       21.011       12.609
569            0       11.178       3.6875
570          0.4       15.698       10.224
571          0.4       17.769       11.536
572            0       20.982       12.638
573            0       17.755       11.539
574          0.4       11.824       5.4668
575            0       16.601       10.916
576          0.4       13.725       8.4306
577            0       18.413       11.896
578          0.4       18.424       11.902
579            0        22.85       12.932
580          0.4        22.85       12.935
581          0.4       11.368       4.5926
582            0       15.503       10.224
583            0       14.046       8.8987
584          0.4       12.499       6.9014
585            0       10.506            0
586          0.4       15.032       9.8866
587            0       10.821       3.0334
588          0.4       19.084        12.27
589            0       10.487       1.1145
590            0       19.043       12.292
591          0.4       10.499         1.44
592          0.4       13.193       8.0708
593          0.4       10.699       2.7464
594            0       21.623       13.024
595          0.4       21.623       13.026
596          0.4       14.397       9.5156
597            0       14.404       9.5552
598          0.4       19.735       12.642
599            0       10.511       2.3555
600          0.4       10.301            0
601            0         19.7       12.654
602            0       17.061       11.539
603          0.4        10.89       4.0156
604            0       11.816       6.3394
605            0         23.5       13.295
606            0       12.187       6.9897
607          0.4         23.5       13.297
608            0       15.853       10.886
609            0       12.572       7.6318
610          0.4       20.352       12.961
611          0.4       11.857       6.5175
612          0.4       12.507       7.6146
613            0       20.332       13.011
614          0.4       16.388        11.34
615            0       10.112      0.47064
616          0.4        17.03       11.728
617            0       11.354       5.6728
618          0.4       13.729       9.1754
619            0       12.943       8.2725
620            0       10.196       1.7075
621            0       11.035       4.9603
622            0       10.557       3.5723
623            0       22.278       13.378
624          0.4       22.277        13.38
625            0       14.758       10.213
626          0.4       15.687       10.957
627          0.4       10.059      0.83298
628          0.4       11.084       5.2866
629          0.4       10.435        3.448
630          0.4        10.16       2.1766
631            0       13.297       8.8793
632          0.4       17.779       12.285
633          0.4       15.087       10.631
634          0.4       20.991       13.349
635            0       20.976       13.386
636            0       18.405        12.64
637          0.4       18.438        12.65
638            0       17.525       12.252
639          0.4       13.077       8.8069
640            0       10.507       4.1996
641            0       13.697       9.5126
642            0       16.197       11.546
643            0        22.85        13.66
644          0.4        22.85       13.662
645          0.4       14.442        10.25
646            0       15.105       10.854
647            0       10.105       2.9839
648          0.4       11.853       7.2652
649            0       9.7552            0
650          0.4        19.09       13.019
651            0       19.049       13.023
652          0.4       11.165       6.1394
653            0       11.597       6.9548
654            0        9.758       1.1256
655          0.4       12.504       8.3539
656          0.4       9.9564       2.8483
657          0.4       10.544       4.8789
658            0       21.628       13.739
659          0.4       21.628       13.741
660          0.4       19.745       13.378
661          0.4       13.771       9.9234
662            0       14.011       10.182
663            0       9.7695       2.3152
664            0       19.697       13.398
665            0       11.822       7.6286
666          0.4       9.5427            0
667          0.4       10.155       4.1377
668          0.4        17.05       12.409
669            0       12.196       8.2782
670            0         23.5       14.024
671            0       15.454       11.496
672          0.4         23.5       14.027
673          0.4       16.372       12.089
674          0.4       15.734       11.704
675          0.4       20.416       13.705
676            0       16.537       12.211
677            0       9.4503      0.47711
678          0.4       9.5102       1.5676
679          0.4       13.115       9.5248
680          0.4       11.206        6.888
681            0       12.559       8.9028
682            0       9.8564        3.609
683          0.4       11.885       8.0142
684            0       20.336       13.772
685            0       10.876        6.361
686            0       22.277       14.101
687            0       9.4585       1.8074
688          0.4       22.277       14.103
689          0.4       15.066       11.376
690            0       14.358       10.847
691          0.4       10.542       5.8123
692            0       10.435       5.6173
693          0.4       9.3002      0.73154
694            0       12.949       9.5402
695            0       17.656       12.974
696          0.4       17.794       13.036
697          0.4       12.535       9.1002
698          0.4        14.44       10.999
699          0.4       9.6935       3.5485
700            0       9.4923       3.0027
701          0.4       20.976       14.097
702            0       20.993       14.134
703            0       10.007        4.925
704          0.4       18.431       13.465
705            0       13.266       10.123
706          0.4       9.3106       2.3955
707            0       9.1468       1.1276
708            0       15.792       12.162
709            0       11.249       7.5742
710            0        22.85       14.392
711          0.4        22.85       14.395
712            0       10.902       7.0332
713          0.4       13.769       10.666
714          0.4       9.8891       4.8384
715          0.4       19.105       13.768
716            0       14.716       11.491
717            0       19.043       13.765
718          0.4       11.199       7.6388
719            0        16.87       12.883
720            0       18.215       13.493
721            0       9.0048            0
722          0.4       9.3022       3.0443
723          0.4       10.538         6.55
724          0.4       11.879       8.7633
725            0       21.624       14.457
726          0.4       21.624       14.459
727          0.4       19.796       14.126
728            0       11.448       8.2655
729          0.4       13.121       10.293
730            0       9.0601       2.4005
731            0       19.689       14.146
732          0.4       16.433       12.835
733            0       13.587         10.8
734          0.4       15.712       12.432
735          0.4       9.8785       5.4691
736            0       11.816        8.917
737            0        9.426       4.2793
738          0.4       9.4132       4.2438
739          0.4       8.7842            0
740          0.4       15.135       12.117
741            0         23.5        14.76
742          0.4         23.5       14.763
743            0       15.046       12.111
744          0.4       14.495       11.728
745            0       8.7099      0.52777
746            0         12.2       9.5593
747            0       16.122       12.835
748          0.4       10.584       7.2971
749          0.4       17.064       13.369
750          0.4        20.33       14.497
751            0       20.353       14.521
752            0       10.275       6.7804
753          0.4       11.235        8.387
754            0       9.0768       3.6177
755            0        22.27       14.826
756            0       13.981       11.433
757            0       8.7201       1.7418
758          0.4        22.27       14.828
759          0.4       12.448       9.9632
760            0       12.537       10.143
761            0       9.9145       6.2064
762          0.4       9.9235       6.2147
763          0.4       8.6047       1.2571
764            0       17.267       13.601
765          0.4        13.82       11.413
766          0.4       11.893       9.4617
767            0       10.516       7.4954
768            0       19.075       14.339
769            0       9.5451       5.5567
770            0       18.393       14.139
771          0.4       8.6007       2.0071
772            0       8.4916        1.242
773          0.4       20.983       14.845
774            0       10.837       8.1643
775            0       8.7485       3.0804
776            0       21.012       14.874
777          0.4       17.738       13.953
778            0       12.919       10.782
779          0.4       13.179       11.024
780          0.4       8.8088       3.6312
781            0       22.949        15.13
782          0.4       9.2614       5.1319
783          0.4       22.949       15.132
784            0       15.375       12.785
785          0.4       8.5967        2.757
786            0       11.147       8.8393
787            0       9.1233       4.9384
788            0       14.297        12.11
789          0.4       21.615       15.111
790          0.4       10.571       8.0463
791            0       8.2544            0
792            0       16.519       13.555
793          0.4       18.419       14.376
794          0.4       9.9126       6.9638
795          0.4       15.768       13.178
796          0.4       11.225       9.1222
797            0       21.684       15.202
798            0       8.7806       4.2991
799          0.4       16.391       13.582
800          0.4       19.085       14.693
801            0       11.455       9.5182
802          0.4       12.502        10.71
803          0.4       15.098        12.86
804            0       13.236        11.44
805            0       8.3129        2.369
806            0       17.636       14.215
807          0.4       19.713       14.919
808          0.4       14.484       12.476
809          0.4       9.2527       5.8811
810            0       9.9577       7.4591
811            0        22.26       15.413
812          0.4        22.26       15.416
813          0.4       11.908       10.248
814          0.4       8.0258            0
815            0       11.806       10.176
816            0         23.5       15.502
817          0.4         23.5       15.504
818          0.4       8.7012       4.6247
819            0       14.667       12.758
820            0       7.9905      0.68826
821          0.4       7.9902      0.68931
822          0.4       13.808       12.155
823            0       15.705       13.458
824          0.4       20.391       15.234
825            0       9.5287       6.8488
826            0       19.397       15.017
827            0       8.3584       3.6877
828            0       8.0151       1.7619
829          0.4       9.9297       7.6623
830          0.4        10.62        8.791
831            0       20.393       15.296
832            0        13.61       12.075
833            0       9.1673       6.1924
834            0       12.201       10.808
835          0.4       7.9532       1.6286
836          0.4       13.164       11.774
837          0.4       9.2706       6.5821
838            0       16.854       14.226
839            0        18.65       14.957
840          0.4       11.263       9.8671
841          0.4       7.9491       2.3785
842          0.4       21.047       15.577
843            0       10.394       8.7796
844            0       8.7402       5.5814
845            0       9.9238       8.0481
846            0        8.007        3.033
847            0       21.069       15.618
848          0.4       16.977         14.4
849          0.4       12.567       11.456
850            0       12.492       11.393
851            0       15.028       13.415
852            0       22.861       15.854
853          0.4       7.9451       3.1285
854          0.4       22.861       15.856
855          0.4       8.6095       5.5012
856            0       10.725       9.4546
857            0       8.3795       4.9256
858          0.4       15.717       13.893
859          0.4       11.924       10.944
860            0       13.921       12.741
861          0.4       15.185       13.596
862          0.4       14.555       13.197
863            0       17.917        14.95
864          0.4        21.66       15.851
865            0       7.5783       1.1841
866          0.4       19.098       15.346
867          0.4       9.9272       8.4095
868            0       16.108       14.163
869            0        7.504            0
870            0       11.089       10.091
871          0.4       9.2718        7.329
872            0       21.749       15.918
873          0.4       8.0095       4.0716
874          0.4       16.266       14.304
875          0.4       10.607       9.5397
876            0       12.874       12.037
877            0        8.035       4.3624
878          0.4       17.751       15.004
879          0.4       13.873       12.901
880            0       11.464       10.709
881            0         7.57       2.4292
882            0       19.707       15.673
883            0       9.2136       7.5116
884          0.4       8.6123       6.2482
885            0       17.171       14.884
886          0.4       22.349       16.139
887            0       8.8375       6.8648
888          0.4       18.402       15.375
889          0.4       11.253       10.613
890          0.4       7.2674            0
891          0.4       7.3041       1.1352
892          0.4       13.155       12.523
893            0         23.5       16.249
894          0.4         23.5       16.251
895            0       14.279       13.398
896          0.4       19.751       15.825
897            0       18.969       15.631
898          0.4       7.9668       4.8676
899            0       7.2199      0.52694
900            0       22.394       16.253
901            0       7.6104       3.6675
902            0       15.372       14.145
903            0       8.4234       6.2408
904          0.4       7.3017       2.0001
905          0.4       9.2789       8.0337
906            0       20.462       16.058
907          0.4       9.9673       9.1573
908            0       13.208       12.705
909            0       7.2448        1.784
910            0       11.765        11.39
911            0       9.6834       8.7606
912            0       21.201       16.215
913          0.4       21.207       16.218
914            0       10.049       9.4108
915            0       8.0674       5.6018
916            0       18.227       15.556
917          0.4       11.966       11.692
918          0.4       7.2976       2.7501
919            0       16.424       14.839
920          0.4       12.482       12.202
921          0.4        10.62       10.219
922          0.4       20.509         16.2
923          0.4       8.5254       6.9769
924            0       7.2624       3.1119
925          0.4       15.784        14.64
926            0       12.126       12.041
927          0.4       16.462       15.003
928          0.4       14.538       13.943
929            0       10.343       10.095
930          0.4       7.2936       3.5001
931          0.4       15.106       14.327
932            0       7.6531       4.9829
933          0.4       7.9053       5.7583
934            0       9.0147       8.1724
935            0       14.628       14.094
936            0       22.861       16.644
937          0.4       13.956       13.645
938          0.4       22.861       16.646
939            0        21.74       16.571
940          0.4       17.106       15.387
941          0.4       11.298       11.353
942            0       17.502       15.556
943            0       13.531       13.372
944          0.4       21.749       16.582
945            0       10.721       10.737
946            0       15.682       14.763
947            0       6.8301       1.1611
948          0.4       13.245       13.189
949          0.4       9.3019       8.8215
950            0       6.9372       2.4378
951            0       6.7536            0
952          0.4       7.2896         4.25
953          0.4        17.76       15.753
954            0       7.2909       4.3322
955          0.4       9.9481       9.8881
956            0        12.46       12.661
957            0       8.4654       7.5075
958            0        11.02       11.312
959          0.4       8.5338       7.7262
960          0.4        6.633      0.76599
961            0       16.754       15.505
962          0.4       18.393        16.12
963          0.4       10.648       10.995
964            0       8.0477       6.8886
965            0       19.439       16.424
966          0.4       6.6542       1.6216
967          0.4       12.556       12.943
968          0.4       7.2856            5
969          0.4       7.8665        6.612
970            0       18.525       16.237
971            0       9.3786       9.4453
972          0.4        11.95       12.461
973          0.4        6.509            0
974            0         23.5       16.996
975          0.4         23.5       16.998
976            0        7.678       6.2374
977            0       13.882       14.034
978          0.4       6.6501       2.3716
979            0       6.4755       0.5261
980            0       6.8653       3.7185
981            0       14.944       14.756
982          0.4       21.069       16.882
983          0.4       9.3602       9.5646
984            0       11.377        12.03
985            0       20.984       16.908
986            0       6.5033       1.8343
987            0       12.785       13.321
988          0.4       19.054       16.504
989            0       17.789       16.133
990            0       9.6178       10.018
991            0        22.26       17.084
992          0.4        22.26       17.087
993            0       7.3205       5.6536
994          0.4       6.6461       3.1216
995            0       16.015       15.432
996          0.4       19.743       16.744
997          0.4       9.9953       10.632
998          0.4       11.296       12.108
999          0.4       15.811       15.376
1000          0.4        8.535       8.4755
1001            0       9.9822        10.65
1002          0.4        14.54       14.691
1003          0.4       15.185       15.069
1004          0.4       13.893       14.323
1005            0       6.5204       3.0594
1006          0.4       16.455       15.753
1007          0.4        7.882       7.3608
1008          0.4       6.6421       3.8716
1009          0.4       13.252       13.938
1010            0       6.9045       4.9735
1011            0       11.712       12.698
1012          0.4       17.108       16.121
1013            0       8.6739       9.0299
1014            0       20.218        17.05
1015            0       6.1759       1.1889
1016            0       22.949       17.368
1017          0.4       22.949        17.37
1018            0       21.625       17.292
1019            0       10.295       11.325
1020          0.4       21.684       17.298
1021            0       14.198       14.707
1022          0.4         12.6       13.571
1023            0        8.128       8.1764
1024            0       17.067       16.186
1025          0.4       10.644       11.757
